id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
73998,Ortalis,guttata,,birds,Speckled Chachalaca,Joseph Tobias and Nathalie Seddon,Bolivia,"Coroico, La Paz, BO",-16.21058333,-67.72955556,1800,chorus,,,field recording,//xeno-canto.org/73998,https://xeno-canto.org/73998/download,Ortalis_guttata_T450.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC73998-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC73998-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC73998-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC73998-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC73998-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC73998-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC73998-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:12,07:49,2005-11-20,2011-03-23,[],two groups counter-chorusing. track T450. Habitat: Garden. Weather: ?. Perch height: 10m. Distance to observer: 5m. Id-ed by: Voice+sight. Sex of main vocalizer: ?. Number vocalizing: 2.,unknown,unknown,unknown,,,no,,,44100
68912,Ortalis,guttata,,birds,Speckled Chachalaca,Frank Lambert,Peru,"Madre de Dios; Manu, near Pantiacolla Lodge",-12.66,-71.24,?,call,,,field recording,//xeno-canto.org/68912,https://xeno-canto.org/68912/download,Ortalis_guttata_2003a-FRL_PE_4_327-412_1_C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68912-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68912-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68912-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68912-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68912-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68912-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68912-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:00,?:?,2003-10-03,2011-01-06,[],"Previously published on AVoCet as AV10361</a>.  Certainty: 100%.  ID determined by: seen. GPS: xeno-canto. not alarm, as the birds had not seen the recordist",unknown,unknown,unknown,,,no,,,44100
63820,Ortalis,guttata,,birds,Speckled Chachalaca,Joseph Tobias and Nathalie Seddon,Peru,"Cocha Cashu Biological Station, Manu National Park",-11.8667,-71.3667,?,call,,,field recording,//xeno-canto.org/63820,https://xeno-canto.org/63820/download,Ortagutt02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63820-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63820-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63820-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63820-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63820-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63820-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63820-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:19,?:?,2001-09-07,2010-10-15,[],"short series. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC6B110",unknown,unknown,unknown,,,no,,,16000
63819,Ortalis,guttata,,birds,Speckled Chachalaca,Joseph Tobias and Nathalie Seddon,Peru,"Cocha Cashu Biological Station, Manu National Park",-11.8667,-71.3667,?,song,,,field recording,//xeno-canto.org/63819,https://xeno-canto.org/63819/download,Ortagutt01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63819-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63819-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC63819-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:09,?:?,2001-09-24,2010-10-15,[],"chorus. Habitat: Evergreen lowland forest, Flood plain forest. Ref: CC11A126",unknown,unknown,unknown,,,no,,,16000
44406,Ortalis,guttata,,birds,Speckled Chachalaca,Myornis,Bolivia,"Urpuma, Sandillani, PNN Cotapata, La Paz",-16.2223,-67.8762,1950,song,,,field recording,//xeno-canto.org/44406,https://xeno-canto.org/44406/download,"Disc 11 Track 57 Ortalis guttata with zonotrichia Tyrannus melancholicus and Columba plumbea - songs, calls of female and calls.mp3","{'small': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC44406-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC44406-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC44406-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC44406-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC44406-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC44406-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC44406-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:58,17:30,2007-12-00,2010-02-16,"['Patagioenas plumbea', 'Tyrannus melancholicus', 'Zonotrichia capensis']",Maybe my favourite recording on xeno-canto. A small family group of about 6 individuals on the forest edge making a right din.,unknown,unknown,unknown,,,no,,,44100
43910,Ortalis,guttata,,birds,Speckled Chachalaca,Myornis,Bolivia,"Urpuma, Sandillani, PNN Cotapata, La Paz",-16.2223,-67.8762,1950,song,,,field recording,//xeno-canto.org/43910,https://xeno-canto.org/43910/download,Disc 11 Track 23 Ortalis guttata.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC43910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC43910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC43910-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/ffts/XC43910-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC43910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC43910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OXSIOLJJUP/wave/XC43910-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:41,xx:xx,2007-12-00,2010-02-05,"['Myioborus miniatus', 'Myiarchus tuberculifer']",Observed at close quarters.  Different parts of song appear to be given by different individuals,unknown,unknown,unknown,,,no,,,44100
10011,Ortalis,guttata,,birds,Speckled Chachalaca,Allen T. Chartier,Ecuador,"Sacha Lodge, Rio Napo, Orellana",-0.4714,-76.4603,250,song,,,field recording,//xeno-canto.org/10011,https://xeno-canto.org/10011/download,Ortalis_guttata_EC-Sacha_19980303_C3_ATC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10011-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10011-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10011-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:03,?,1998-03-03,2008-11-20,['Turdus lawrencii'],,unknown,unknown,unknown,,,no,,,44100
10009,Ortalis,guttata,,birds,Speckled Chachalaca,Allen T. Chartier,Ecuador,"Sacha Lodge, Rio Napo, Orellana",-0.4714,-76.4603,250,"song, duet?",,,field recording,//xeno-canto.org/10009,https://xeno-canto.org/10009/download,Ortalis_guttata_EC-Sacha_19980303_C1_ATC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10009-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10009-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10009-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:05,?,1998-03-03,2008-11-20,['Capito auratus'],,unknown,unknown,unknown,,,no,,,44100
8550,Ortalis,guttata,,birds,Speckled Chachalaca,Herman van Oosten,Peru,"Juan Guerra, San Martin",-6.569118,-76.242371,350,song?,,,field recording,//xeno-canto.org/8550,https://xeno-canto.org/8550/download,OrtalisGuttata_JuanGuerra.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/ffts/XC8550-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/ffts/XC8550-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/ffts/XC8550-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/ffts/XC8550-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/wave/XC8550-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/wave/XC8550-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SNUDCZVUQK/wave/XC8550-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:07,08:00,2006-10-27,2008-11-20,[],"...and this went on, as you know, for quite some time!",unknown,unknown,unknown,,,no,,,44100
2588,Ortalis,guttata,,birds,Speckled Chachalaca,Sjoerd Mayer,Bolivia,"Buena Vista, Santa Cruz",-17.468,-63.661,325,song,,,field recording,//xeno-canto.org/2588,https://xeno-canto.org/2588/download,75/b12b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2588-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2588-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2588-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2588-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2588-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2588-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2588-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:42,7:30,1994-12-09,2008-11-20,"['Taraba major', 'Crypturellus parvirostris', 'Cacicus solitarius', 'Thamnophilus doliatus', 'Columbina talpacoti', 'Pheugopedius genibarbis']", cd:http://www.birdsongs.com/Bolivia/main.htm,unknown,unknown,unknown,,,no,,,44100
693730,Ortalis,guttata,,birds,Speckled Chachalaca,Peter Boesman,Colombia,"El Vaticano wetland, Caquetá",1.594033,-75.577528,,call,,,field recording,//xeno-canto.org/693730,https://xeno-canto.org/693730/download,XC693730-LS_58963 Speckled Chachalaca chorus C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC693730-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC693730-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC693730-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC693730-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC693730-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC693730-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC693730-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:16,07:30,2021-11-18,2021-12-26,[],Chorus.,unknown,unknown,unknown,,,no,,,48000
688831,Ortalis,guttata,,birds,Speckled Chachalaca,Fernando del Valle,Ecuador,"Limoncocha, Shushufindi, Sucumbios",-0.4038,-76.5737,240,uncertain,,,field recording,//xeno-canto.org/688831,https://xeno-canto.org/688831/download,XC688831-Recording_29chachalaca mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC688831-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC688831-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC688831-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/ffts/XC688831-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/wave/XC688831-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/wave/XC688831-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOVBCUUHLQ/wave/XC688831-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:02,09:00,2021-09-27,2021-11-24,[],,no,no,no,,,no,,,16000
570680,Ortalis,guttata,,birds,Speckled Chachalaca,Dante Buzzetti,Brazil,"Igarapé Santa Rosa,Santa Rosa do Purus,Acre",-9.4215,-70.4894,200,call,,,field recording,//xeno-canto.org/570680,https://xeno-canto.org/570680/download,XC570680-Ortalis guttata DCB 630-12c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC570680-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC570680-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC570680-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC570680-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC570680-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC570680-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC570680-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:59,18:31,2008-08-07,2020-06-21,[],DCB 630-12c,no,no,no,,,no,,,44100
558079,Ortalis,guttata,,birds,Speckled Chachalaca,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,"Finca San Jorge, Morelia/Caquetá",1.4898,-75.6801,240,song,,,field recording,//xeno-canto.org/558079,https://xeno-canto.org/558079/download,XC558079-Ortalis guttata 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/ffts/XC558079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/ffts/XC558079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/ffts/XC558079-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/ffts/XC558079-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/wave/XC558079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/wave/XC558079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JAPOPUHKWS/wave/XC558079-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:09,06:00,2020-05-07,2020-05-13,[],,yes,yes,no,,,no,,,48000
245204,Ortalis,guttata,,birds,Speckled Chachalaca,Oscar Humberto Marín Gómez,Colombia,"Camino al bosque La Llorona, Vereda Tabloncito, Tamara, Casanare",5.8,-72.21,580,alarm call,,,field recording,//xeno-canto.org/245204,https://xeno-canto.org/245204/download,XC245204-150320_2064_0000_0054.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC245204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC245204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC245204-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC245204-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/wave/XC245204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/wave/XC245204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CSUHASNRSU/wave/XC245204-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:16,05:55,2015-03-20,2015-05-23,[],"ID accurancy: 100%. Habitat: Second growth forest. Distance to mic: 50 m. Tascam DR-100MKII, Sennheiser ME66. Reference: 150320_2064_0000_0054.",no,no,no,,,no,,,48000
164816,Ortalis,guttata,,birds,Speckled Chachalaca,GABRIEL LEITE,Brazil,"Porto Velho, Rondônia",-9.0343,-64.1382,110,call,,,field recording,//xeno-canto.org/164816,https://xeno-canto.org/164816/download,XC164816-Ortalis guttata_Bufalo_1539 (2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC164816-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC164816-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC164816-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC164816-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC164816-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC164816-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC164816-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:29,06:30,2011-10-13,2014-01-16,[],,yes,yes,no,,,no,,,44100
143381,Ortalis,guttata,,birds,Speckled Chachalaca,Rodrigo Dela Rosa ,Brazil,"Rio Branco, Acre",-9.8823,-67.9175,200,song,,,field recording,//xeno-canto.org/143381,https://xeno-canto.org/143381/download,XC143381-1043.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC143381-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC143381-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC143381-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC143381-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC143381-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC143381-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC143381-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:14,18:00,2013-07-12,2013-07-25,[],,no,no,no,,,no,,,48000
54759,Ortalis,guttata,guttata,birds,Speckled Chachalaca,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,400,song,,,field recording,//xeno-canto.org/54759,https://xeno-canto.org/54759/download,Ortalis guttata guttata_Finca La Pradera_Parroquia Remolinos_Municipio Puerto Lopez_Meta_Colombia_17ABR2000 f_Bernabe Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54759-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54759-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54759-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:29,18:00,2000-04-17,2010-06-07,[],,unknown,unknown,unknown,,,no,,,44100
54747,Ortalis,guttata,guttata,birds,Speckled Chachalaca,Bernabe Lopez-Lanus,Colombia,"Finca La Pradera, Parroquia Remolinos, Municipio Puerto Lopez, Meta",,,400,song,,,field recording,//xeno-canto.org/54747,https://xeno-canto.org/54747/download,Ortalis guttata guttata_Finca La Pradera_Parroquia Remolinos_Municipio Puerto Lopez_Meta_Colombia_17ABR2000 d_Bernabe Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54747-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54747-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54747-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC54747-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54747-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54747-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC54747-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:18,18:00,2000-04-17,2010-06-07,[],,unknown,unknown,unknown,,,no,,,44100
11351,Ortalis,guttata,,birds,Speckled Chachalaca,Todd Mark,Peru,"near Alto Dorado, Rio San Francisco drainage, Cajamarca",-4.9548,-78.9792,?,?,,,field recording,//xeno-canto.org/11351,https://xeno-canto.org/11351/download,TMIItapeIIIOrtGut.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC11351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC11351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC11351-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC11351-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC11351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC11351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC11351-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:30,?:?,2006-12-00,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
10010,Ortalis,guttata,,birds,Speckled Chachalaca,Allen T. Chartier,Ecuador,"Sacha Lodge, Rio Napo, Orellana",-0.4714,-76.4603,250,"song, duet?",,,field recording,//xeno-canto.org/10010,https://xeno-canto.org/10010/download,Ortalis_guttata_EC-Sacha_19980303_C2_ATC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10010-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10010-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10010-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC10010-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10010-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10010-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AZXTZTQJRO/wave/XC10010-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:03,?,1998-03-03,2008-11-20,"['Legatus leucophaius', 'Odontophorus gujanensis']",,unknown,unknown,unknown,,,no,,,44100
106302,Ortalis,guttata,,birds,Speckled Chachalaca,Oswaldo Cortes,Colombia,San Jose de Guaviare - Departamento del Guaviare,2.667,-72.6148,50,song,,,field recording,//xeno-canto.org/106302,https://xeno-canto.org/106302/download,ORTALIS GUTTATA CON CYHCLAHIS GUAVIARE.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC106302-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC106302-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC106302-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC106302-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/wave/XC106302-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/wave/XC106302-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VVDRVZCVWW/wave/XC106302-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:24,09:31,2012-06-26,2012-07-29,[],,unknown,unknown,unknown,,,no,,,44100
87250,Ortalis,guttata,,birds,Speckled Chachalaca,David Geale,Peru,"ExplorNapo and ACTS, Loreto",,,100,call,,,field recording,//xeno-canto.org/87250,https://xeno-canto.org/87250/download,SPCH2011aug091728.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC87250-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC87250-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC87250-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/XC87250-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/wave/XC87250-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/wave/XC87250-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SBFBVYGIJC/wave/XC87250-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:16,17:28,2011-08-09,2011-09-07,['Cacicus cela'],Very quiet calls from a single bird agitated with me.,unknown,unknown,unknown,,,no,,,48000
